Key	Value
[PLACE]实在是太冷了，[NAME]的功力完全无法深入此地，只能无奈离开。	[PLACE] Quả thực là quá lạnh, [NAME] công lực hoàn toàn không cách nào tiến sâu hơn nữa, chỉ đành bất đắc dĩ rời đi .
[NAME]虽然一无所获，但也在山野之间别有感悟。	[NAME] Mặc dù không thu hoạch được gì, nhưng cũng tại sơn dã có cảm ngộ khác.
[NAME]找到了不少的特产资源，于是施了个唤风的法诀，将之搬回了门派。	[NAME] Tìm được không ít đặc sản tài nguyên, bèn thi triển một pháp quyết gọi gió, chuyển trở về môn phái.
[NAME]机缘不错，在一处人迹罕至的山坳里发现了宝物。	[NAME] Cơ duyên không tệ, tại một khe núi hiếm dấu người phát hiện bảo vật.
[NAME]尝试深入寻找，不过这里实在太冷了，[IT]根本无法忍受，只能遗憾离去。	[NAME] Thử đi sâu vào trong tìm kiếm, bất quá nơi này quả thực quá lạnh, [IT] Vốn không có cách chịu đựng, chỉ có thể tiếc nuối rời đi.
[NAME]上前同[SCHOOL]的长老%s打了声招呼，两人结伴同游[SCHOOL]附近的几处胜地，品风论道，畅谈许久。临分别时，%s长老送你一个自己炼制的小法宝作为纪念。	[NAME] Cùng tiến lên [SCHOOL] trưởng lão %s lên tiếng bắt chuyện , hai người kết bạn cùng đi dạo [SCHOOL] Mấy chỗ thắng địa ở phụ cận, phẩm phong luận đạo, tâm trạng hồi lâu. Trước lúc ly biệt, %s trưởng lão tặng ngươi một món pháp bảo do bản thân luyện chế để làm kỷ niệm .
[NAME]上前恭敬的拜见了[SCHOOL]的长老%s，长老很开心的同[NAME]聊了两句，并指点了他几句修行法诀。	[NAME] Tiến lên cung kính bái kiến [SCHOOL] trưởng lão %s, trưởng lão rất vui vẻ cùng [NAME] Hàn huyên hai câu, đồng thời chỉ điểm hắn vài câu tu hành pháp quyết.
[NAME]和[SCHOOL]的长老%s打了声招呼，大家聊了两句，%s长老说有事在身，匆匆离去了。	[NAME] cùng [SCHOOL] trưởng lão %s lên tiếng bắt chuyện , mọi người hàn huyên hai câu, %s trưởng lão nói trên người có việc , vội vàng rời đi.
[NAME]向[SCHOOL]的长老%s打了个招呼，对方看了[NAME]一眼，微不可察的点了点头。	[NAME] Hướng [SCHOOL] trưởng lão %s bắt chuyện với nhau, đối phương nhìn [NAME] một cái, nhẹ gật đầu khó mà thấy.
[NAME]笑嘻嘻的同[SCHOOL]的长老%s打了个招呼，暗中却发出了致命的一击，重创了对方。	[NAME] Cười hì hì cùng [SCHOOL] trưởng lão %s bắt chuyện với nhau, âm thầm thi triển một kích trí mạng, đánh đối phương trọng thương.
%s长老不敢置信的看着[NAME]，奋起反击，但最终还是被[NAME]接二连三的狠招夺去了性命。	%s trưởng lão không dám tin vào mắt mình  [NAME], phấn khởi phản kích, nhưng cuối cùng vẫn là bị [NAME] Liên tiếp ngoan chiêu đoạt đi tính mệnh.
[NAME]笑嘻嘻的同[SCHOOL]的长老%s打了个招呼，暗中却发出了致命的一击，%s长老在最后关头察觉到了这次偷袭，险之又险的躲过了这招并发起凌厉的反击。	[NAME] Cười hì hì cùng [SCHOOL] trưởng lão %s bắt chuyện với nhau, âm thầm thi triển một kích trí mạng, %s trưởng lão tại giây phút cuối cùng cũng nhận ra mình bị đánh lén , hiểm lại càng hiểm tránh thoát chiêu này đồng thời phát động phản kích mạnh mẽ.
[NAME]偷袭失败，心神一乱，被%s长老的绝招命中。最后使尽浑身解数，侥幸脱身。	[NAME] Đánh lén thất bại, tâm thần vừa loạn, bị %s trưởng lão tuyệt chiêu trúng đích . Cuối cùng dốc hết bản lĩnh mình có , May mắn thoát thân.
%s长老不敢置信的看着[NAME]，刚准备逃生，就被[NAME]接二连三的狠招夺去了性命。	%s trưởng lão không dám tin vào mắt mình  [NAME], vừa mới chuẩn bị chạy trốn, liền bị  [NAME] Liên tiếp ngoan chiêu đoạt đi tính mệnh.
[NAME]见面不多说，先下手为强，一记狠手向[SCHOOL]的长老%s身上招呼，直接重创了对方。	[NAME] Gặp mặt không nhiều lời, tiên hạ thủ vi cường, một ngoan thủ hướng về phía [SCHOOL] trưởng lão %s bắt chuyện chào hỏi , trực tiếp đánh đối phương trọng thương.
%s长老猝不及防，慌忙刚准备逃生，就被[NAME]接二连三的狠招夺去了性命。	%s trưởng lão không kịp phòng bị , cuống quít vừa mới chuẩn bị chạy trốn, liền bị  [NAME] Liên tiếp ngoan chiêu đoạt đi tính mệnh.
[NAME]见面不多说，先下手为强，一记狠手向[SCHOOL]的长老%s身上招呼，%s长老临危不乱，险之又险的躲过了这招并发起凌厉的反击。	[NAME] Gặp mặt không nhiều lời, tiên hạ thủ vi cường, một ngoan thủ hướng về phía [SCHOOL] trưởng lão %s bắt chuyện chào hỏi , %s trưởng lão gặp nguy không loạn , hiểm lại càng hiểm tránh thoát chiêu này đồng thời phát động phản kích mạnh mẽ.
[SCHOOL]的长老%s看[NAME]装作没看到自己，对你的无礼略感不满。	[SCHOOL] trưởng lão %s nhìn [NAME] Làm như không thấy bản thân, cảm thấy bất mãn với sự vô lễ của ngươi.
[SCHOOL]的长老%s怒极反笑，他出手就是[SCHOOL]的镇派绝招，狠狠攻向[NAME]。[NAME]狞笑一声，祭出自己的法宝迎敌。一时间空中两道流光如惊龙横空斗作一团。	[SCHOOL] trưởng lão %s giận dữ phản cười , hắn xuất thủ liền [SCHOOL] trấn phái tuyệt chiêu, hung hăng công về phía [NAME]. [NAME] Dữ tợn cười một tiếng, xuất ra pháp bảo của mình nghênh địch. Trong lúc nhất thời không trung hai vệt lưu quang như Kinh Long hoành không đấu cuộn thành một đoàn.
两人瞬息间已过手数十招，[NAME]看重一个破绽，拼着自己受伤一招打碎了%s长老的天灵盖，%s长老死状惨烈，神形俱灭。	Hai người trong chớp mắt đã qua tay hơn mười chiêu, [NAME] Nhìn thấy một sơ hở, liều mạng để bản thân thụ thương đánh ra một chiêu vỡ nát %s trưởng lão Thiên Linh Tráo, %s trưởng lão tử trạng thảm thương , thần hình câu diệt.
[SCHOOL]的长老%s怒极反笑，他出手就是[SCHOOL]的镇派绝招，狠狠攻向[NAME]。[NAME]狞笑一声，祭出自己的法宝迎敌。但却错估了对方杀招的威力，竟然被瞬间破去了法宝。	[SCHOOL] trưởng lão %s giận dữ phản cười , hắn xuất thủ liền [SCHOOL] trấn phái tuyệt chiêu, hung hăng công về phía [NAME]. [NAME] Dữ tợn cười một tiếng, xuất ra pháp bảo của mình nghênh địch. Nhưng lại đoán sai uy lực của sát chiêu đối phương, pháp bảo vậy mà lại bị phá vỡ trong nháy mắt.
[NAME]大惊失色，已经失了先机，虽然拼命逃走，但却被%s长老打中致命的一击。	[NAME] Quá sợ hãi, đã trải qua mất tiên cơ, mặc dù liều mạng đào tẩu, nhưng lại bị %s trưởng lão bắn trúng một kích trí mạng .
[SCHOOL]的长老%s皱了皱眉，一副不想惹事的样子转身离去。暗中却向[NAME]使出[SCHOOL]的绝杀秘术，想不费吹灰之力夺取[NAME]性命。	[SCHOOL] trưởng lão %s Nhíu mày , một bộ dạng không muốn gây chuyện quay người rời đi. Âm thầm lùi hướng [NAME] Sử xuất [SCHOOL] tuyệt sát bí thuật, muốn đoạt lấy không tốn nhiều sức [NAME] Tính mệnh.
[NAME]早已察觉，也故作中招，趁敌人大喜回身之际发出运起全身功力的一击。只一道惊龙般的神光如神矢贯月，瞬间将毫无防备的%s长老打成飞灰。	[NAME] Sớm đã phát giác, cũng ra vẻ trúng chiêu, thừa dịp địch nhân mừng rỡ xoay người vận một kích dốc hết sức toàn thân. Chỉ một đạo Kinh Long thần quang như thần tiễn quán nguyệt, trong nháy mắt không chút nào phòng bị %s trưởng lão đánh thành tro bụi.
[NAME]大惊失色，已经失了先机，虽然拼命逃走，但却被%s长老的致命的一击打中了心脏。	[NAME] Quá sợ hãi, đã trải qua mất tiên cơ, mặc dù liều mạng đào tẩu, nhưng lại bị %s trưởng lão một kích trí mạng bắn trúng trái tim.
[SCHOOL]的长老%s皮笑肉不笑的看了你一样，似乎想动手，但最终掉转方向离去。	[SCHOOL] trưởng lão %s Ngoài cười trong không cười nhìn ngươi, tựa hồ muốn động thủ, nhưng cuối cùng quay lưng rời đi.
[NAME]选择无视对面，可[SCHOOL]的长老%s却不准备放过他，他目露凶光，挥手就拦住[NAME]的去路，并发动了猛烈的攻击。	[NAME] Lựa chọn không nhìn đến đối diện , Khả [SCHOOL] trưởng lão %s Nhưng lại không định tha cho hắn , hắn mắt lộ ra hung quang, phất tay liền ngăn lại [NAME] đường đi, cùng phát động công kích mãnh liệt.
双方斗了几个回合，[NAME]感觉灵气不继，一时疏忽被对方破了法术。%s长老招招夺命，[NAME]拼尽全力才逃脱了追杀。	Song phương đấu mấy hiệp, [NAME] Cảm giác linh khí không đủ, nhất thời sơ sẩy bị đối phương phá pháp thuật. %s trưởng lão chiêu chiêu đoạt mệnh , [NAME] dùng hết toàn lực mới trốn khỏi truy sát .
[SCHOOL]的长老%s看到[NAME]神色不忿，但是想了想[NAME]在修行界的凶威还是啐了一口，扭头离去。	[SCHOOL] trưởng lão %s chứng kiến [NAME] Thần sắc không cam lòng, nhưng nghĩ nghĩ [NAME] Hung uy tại tu hành giới vẫn còn bị phỉ nhổ, quay đầu bỏ đi.
[SCHOOL]的长老%s大喝一声歪门邪道，人人得而诛之，挥手祭出随身法宝，对[NAME]发起凌厉的攻势。	[SCHOOL] trưởng lão %s hét lớn một tiếng bàng môn tả đạo , người người có thể tru diệt, phất tay xuất ra pháp bảo tùy thân, đối với [NAME] Khởi xướng thế công sắc bén.
[NAME]拜访了[SCHOOL]的掌门，两人交谈许久，十分尽兴。[SCHOOL]的掌门十分珍惜两派自前代便结下的缘分与交情，于是代表[SCHOOL]将尘封已久的镇派法宝赠与[NAME]，也算是因果纠葛，物归原主。只希望两派可以在将来继续守望相助，友谊长存。	[NAME] Bái phỏng [SCHOOL] chưởng môn, hai người nói chuyện với nhau hồi lâu , mười phần tận hứng. [SCHOOL] chưởng môn mười phần trân quý hai phái từ trước đây liền kết xuống duyên phận cùng giao tình, vì vậy thay mặt  [SCHOOL] đem pháp bảo trấn phái đã phủ đầy bụi lâu nay ra tặng cho  [NAME], coi như là gút mắt nhân quả , vật hồi nguyên chủ . Chỉ hy vọng hai phái có thể tiếp tục trông coi giúp đỡ lẫn nhau trong tương lai , hữu nghị trường tồn.
[NAME]偷偷潜入了[SCHOOL]，他几经周折，终于找到了[SCHOOL]的藏宝室，然而在破解禁制时，不小心触动了警报。[NAME]寡不敌众，被当场拿下。	[NAME] Len lén lẻn vào [SCHOOL], bọn hắn trải qua trắc trở, rốt cuộc tìm được [SCHOOL] Tàng Bảo Thất, nhưng mà trong lúc phá giải cấm chế, không chú ý xúc động cảnh báo. [NAME] Khó địch quần hồ, bị bắt tại chỗ.
[SCHOOL]看在两派渊源深厚的份上并没下重手便释放了[NAME]，只是对[NAME]的宗门十分失望。	[SCHOOL] nể phần hai phái quen biết thâm hậu cũng không hạ nặng tay liền thả đi  [NAME], chỉ là đối với  [NAME] tông môn thập phần thất vọng .
[NAME]来到此地便感觉到一种亲近的气息，一番寻觅，竟然真的找到了天地灵根的踪迹！	[NAME] đến đây liền cảm giác được một cái gì đó thân thiết , tìm kiếm một phen , vậy mà thật sự tìm được tung tích thiên địa linh căn !
[NAME]来到此地便感觉到一种亲近的气息，但似乎欠缺了一些机缘，最终一无所获，只能空手而归。	[NAME] đến đây liền cảm giác được một cái gì đó thân thiết , nhưng dường như thiếu một chút cơ duyên , Cuối cùng không thu được gì, chỉ có thể tay không mà về .
[NAME]来到此地便感觉到一种同出一源的气息，一番寻觅，竟然真的找到了天地灵根的踪迹！	[NAME] đến đây liền cảm giác được một cái gì đó có chung nguồn gốc , tìm kiếm một phen , vậy mà thật sự tìm được tung tích thiên địa linh căn !
[NAME]来到此地便感觉到一种同出一源的气息，但似乎欠缺了一些机缘，最终一无所获，只能空手而归。	[NAME] đến đây liền cảm giác được một cái gì đó có chung nguồn gốc , nhưng dường như thiếu một chút cơ duyên , Cuối cùng không thu được gì, chỉ có thể tay không mà về .
